Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad,Fecha-Hora
2018-11-17 00:00:00,ANTIOQUIA,CALDAS,Sábado,22:40:00,VDA. LA VALERIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,5129000.0,1,2018-11-17 22:40:00
2018-11-17 00:00:00,ANTIOQUIA,CAREPA,Sábado,19:30:00,CASA VERDE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,19.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5147000.0,1,2018-11-17 19:30:00
2018-11-17 00:00:00,ANTIOQUIA,ITAGUI,Sábado,02:30:00,VDA. EL PORVENIR,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,5360000.0,1,2018-11-17 02:30:00
2018-11-17 00:00:00,ANTIOQUIA,JARDÍN,Sábado,21:56:00,LA MISERICORDIA,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,5364000.0,1,2018-11-17 21:56:00
2018-11-17 00:00:00,ANTIOQUIA,LA UNIÓN,Sábado,01:30:00,LA ALMERIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,5400000.0,1,2018-11-17 01:30:00
2018-11-17 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Sábado,13:07:00,JUAN XXIII - LA QUIEBRA C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,5001000.0,1,2018-11-17 13:07:00
2018-11-17 00:00:00,ANTIOQUIA,SALGAR,Sábado,16:00:00,PARQUE PRINCIPAL,URBANA,BILLARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,PRIMARIA,5642000.0,1,2018-11-17 16:00:00
2018-11-17 00:00:00,ANTIOQUIA,TURBO,Sábado,07:30:00,VDA. NUEVO ORIENTE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5837000.0,1,2018-11-17 07:30:00
2018-11-17 00:00:00,ANTIOQUIA,VENECIA,Sábado,14:30:00,PALMICHAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,17.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5861000.0,1,2018-11-17 14:30:00
2018-11-17 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Sábado,18:00:00,VILLANUEVA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,,PRIMARIA,8001000.0,1,2018-11-17 18:00:00
2018-11-17 00:00:00,ATLÁNTICO,SOLEDAD,Sábado,15:40:00,LA INMACULADA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,3.0,MASCULINO,SOLTERO,VENEZUELA,ESTUDIANTE,,ANALFABETA,8758000.0,1,2018-11-17 15:40:00
2018-11-17 00:00:00,BOLÍVAR,CARTAGENA (CT),Sábado,19:30:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,43.0,MASCULINO,CASADO,COLOMBIA,PENSIONADO,,SECUNDARIA,13001000.0,1,2018-11-17 19:30:00
2018-11-17 00:00:00,CAQUETÁ,FLORENCIA (CT),Sábado,01:00:00,LOS ANDES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,18001000.0,1,2018-11-17 01:00:00
2018-11-17 00:00:00,CASANARE,YOPAL (CT),Sábado,15:00:00,SAN MARTIN,URBANA,CASAS DE HABITACION,QUIMICOS,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,85001000.0,1,2018-11-17 15:00:00
2018-11-17 00:00:00,CAUCA,CORINTO,Sábado,07:30:00,VDA EL JAGUAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,PASAJERO VEHICULO,19.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19212000.0,1,2018-11-17 07:30:00
2018-11-17 00:00:00,CAUCA,CORINTO,Sábado,07:30:00,VDA EL JAGUAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,PASAJERO VEHICULO,43.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19212000.0,1,2018-11-17 07:30:00
2018-11-17 00:00:00,CAUCA,LA SIERRA,Sábado,20:30:00,C/MIENTO RIO BLANCO,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,66.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,19392000.0,1,2018-11-17 20:30:00
2018-11-17 00:00:00,CESAR,VALLEDUPAR (CT),Sábado,21:50:00,SAN RAFAEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,60.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,20001000.0,1,2018-11-17 21:50:00
2018-11-17 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,00:02:00,EL DIVINO NIÑO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,,A PIE,36.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1,2018-11-17 00:02:00
2018-11-17 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,04:18:00,LOS MOLINOS DEL SUR E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1,2018-11-17 04:18:00
2018-11-17 00:00:00,CUNDINAMARCA,RICAURTE,Sábado,21:00:00,VILLA DIANA CAROLINA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,25612000.0,1,2018-11-17 21:00:00
2018-11-17 00:00:00,CUNDINAMARCA,SOACHA,Sábado,19:40:00,LOS OLIVOS III,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,46.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,25754000.0,1,2018-11-17 19:40:00
2018-11-17 00:00:00,GUAJIRA,SAN JUAN DEL CESAR,Sábado,10:41:00,1 DE MAYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,69.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,44650000.0,1,2018-11-17 10:41:00
2018-11-17 00:00:00,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,20:08:00,BARRIO PALMERAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43.0,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,,PRIMARIA,54001000.0,1,2018-11-17 20:08:00
2018-11-17 00:00:00,NORTE DE SANTANDER,VILLA CARO,Sábado,10:00:00,VEREDA PUERTO RICO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,56.0,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,,PRIMARIA,54871000.0,1,2018-11-17 10:00:00
2018-11-17 00:00:00,PUTUMAYO,ORITO,Sábado,13:30:00,VDA. SIBERIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,86320000.0,1,2018-11-17 13:30:00
2018-11-17 00:00:00,PUTUMAYO,ORITO,Sábado,23:30:00,VDA. EL GUAYABAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,86320000.0,1,2018-11-17 23:30:00
2018-11-17 00:00:00,QUINDÍO,ARMENIA (CT),Sábado,22:05:00,PUERTO ESPEJO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,63001000.0,1,2018-11-17 22:05:00
2018-11-17 00:00:00,QUINDÍO,MONTENEGRO,Sábado,20:56:00,PUEBLO NUEVO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,63470000.0,1,2018-11-17 20:56:00
2018-11-17 00:00:00,QUINDÍO,MONTENEGRO,Sábado,20:56:00,PUEBLO NUEVO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,48.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,,SECUNDARIA,63470000.0,1,2018-11-17 20:56:00
2018-11-17 00:00:00,RISARALDA,DOSQUEBRADAS,Sábado,21:25:00,LA BADEA,URBANA,DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SUPERIOR,66170000.0,1,2018-11-17 21:25:00
2018-11-17 00:00:00,RISARALDA,PEREIRA (CT),Sábado,23:00:00,VDA. HUERTAS,RURAL,BOSQUES,CONTUNDENTES,A PIE,A PIE,33.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,66001000.0,1,2018-11-17 23:00:00
2018-11-17 00:00:00,SANTANDER,FLORIDABLANCA,Sábado,21:30:00,LAGOS II,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,PRIMARIA,68276000.0,1,2018-11-17 21:30:00
2018-11-17 00:00:00,VALLE,CALI (CT),Sábado,17:19:00,ATANASIO GIRARDOT E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76001000.0,1,2018-11-17 17:19:00
2018-11-18 00:00:00,ANTIOQUIA,ANDES,Domingo,19:40:00,PARQUE PRINCIPAL,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5034000.0,1,2018-11-18 19:40:00
2018-11-18 00:00:00,ANTIOQUIA,LA CEJA,Domingo,22:30:00,EL DIVINO NIÑO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,5376000.0,1,2018-11-18 22:30:00
2018-11-18 00:00:00,ANTIOQUIA,LA PINTADA,Domingo,06:00:00,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,ANALFABETA,5390000.0,1,2018-11-18 06:00:00
2018-11-18 00:00:00,ANTIOQUIA,LA PINTADA,Domingo,03:30:00,LOS FARALLONES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,5390000.0,1,2018-11-18 03:30:00
2018-11-18 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Domingo,03:50:00,FATIMA C-16,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5001000.0,1,2018-11-18 03:50:00
2018-11-18 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Domingo,17:04:00,EL DANUBIO C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,5001000.0,1,2018-11-18 17:04:00
2018-11-18 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Domingo,18:19:00,MANRIQUE CENTRAL No. 1  C-4,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5001000.0,1,2018-11-18 18:19:00
2018-11-18 00:00:00,ANTIOQUIA,YALÍ,Domingo,07:35:00,LA PLAYA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,5885000.0,1,2018-11-18 07:35:00
2018-11-18 00:00:00,ATLÁNTICO,SOLEDAD,Domingo,04:25:00,NUEVA ESPERANZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,68.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,8758000.0,1,2018-11-18 04:25:00
2018-11-18 00:00:00,BOLÍVAR,CARTAGENA (CT),Domingo,18:15:00,EL POZON,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13001000.0,1,2018-11-18 18:15:00
2018-11-18 00:00:00,BOLÍVAR,TURBACO,Domingo,06:10:00,LAS COLINAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,13836000.0,1,2018-11-18 06:10:00
2018-11-18 00:00:00,CALDAS,MANIZALES (CT),Domingo,06:30:00,VDA. LAS PAVAS,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,29.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,,PRIMARIA,17001000.0,1,2018-11-18 06:30:00
2018-11-18 00:00:00,CALDAS,MANIZALES (CT),Domingo,02:10:00,GONZALEZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,17001000.0,1,2018-11-18 02:10:00
2018-11-18 00:00:00,CALDAS,MANIZALES (CT),Domingo,04:52:00,SECTOR LAS VALLAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,17001000.0,1,2018-11-18 04:52:00
2018-11-18 00:00:00,CAUCA,VILLA RICA,Domingo,20:45:00,Alameda,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19845000.0,1,2018-11-18 20:45:00
2018-11-18 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,03:00:00,LAS QUINTAS E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1,2018-11-18 03:00:00
2018-11-18 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11:10:00,SANTA CECILIA E-1,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,11001000.0,1,2018-11-18 11:10:00
2018-11-18 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,18:45:00,CENTRO FONTIBON E-9,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,74.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,11001000.0,1,2018-11-18 18:45:00
2018-11-18 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,01:45:00,PROVIVIENDA ORIENTAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000.0,1,2018-11-18 01:45:00
2018-11-18 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22:12:00,JUAN PABLO II E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SUPERIOR,11001000.0,1,2018-11-18 22:12:00
2018-11-18 00:00:00,CUNDINAMARCA,COTA,Domingo,19:00:00,VER.VUELTA GRANDE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,59.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,25214000.0,1,2018-11-18 19:00:00
2018-11-18 00:00:00,GUAJIRA,DIBULLA,Domingo,03:40:00,CORREGIMIENTO DE MINGUEO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,44090000.0,1,2018-11-18 03:40:00
2018-11-18 00:00:00,HUILA,PITALITO,Domingo,20:40:00,DIVINO NIÑO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,1.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,ANALFABETA,41551000.0,1,2018-11-18 20:40:00
2018-11-18 00:00:00,META,VILLAVICENCIO (CT),Domingo,02:40:00,PORVENIR,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,50.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,,SECUNDARIA,50001000.0,1,2018-11-18 02:40:00
2018-11-18 00:00:00,META,VILLAVICENCIO (CT),Domingo,23:35:00,VEREDA CAÑOS NEGROS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,ANALFABETA,50001000.0,1,2018-11-18 23:35:00
2018-11-18 00:00:00,NORTE DE SANTANDER,SAN CAYETANO,Domingo,19:40:00,VEREDA PARAISO PERDIDO,RURAL,ESTABLECIMIENTO PUBLICO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,NO REPORTADO,54673000.0,1,2018-11-18 19:40:00
2018-11-18 00:00:00,NORTE DE SANTANDER,SAN CAYETANO,Domingo,19:40:00,VEREDA PARAISO PERDIDO,RURAL,ESTABLECIMIENTO PUBLICO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,40.0,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,,NO REPORTADO,54673000.0,1,2018-11-18 19:40:00
2018-11-18 00:00:00,PUTUMAYO,VALLE DEL GUAMUEZ,Domingo,15:30:00,CORREGIMIENTO EL TIGRE,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,86865000.0,1,2018-11-18 15:30:00
2018-11-18 00:00:00,QUINDÍO,ARMENIA (CT),Domingo,05:20:00,LA MARIELA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,63001000.0,1,2018-11-18 05:20:00
2018-11-18 00:00:00,QUINDÍO,MONTENEGRO,Domingo,13:46:00,ALASKA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,28.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,63470000.0,1,2018-11-18 13:46:00
2018-11-18 00:00:00,TOLIMA,FLANDES,Domingo,16:00:00,IQUEIMA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,57.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,73275000.0,1,2018-11-18 16:00:00
2018-11-18 00:00:00,VALLE,CALI (CT),Domingo,11:30:00,MOJICA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,76001000.0,1,2018-11-18 11:30:00
2018-11-18 00:00:00,VALLE,CALI (CT),Domingo,12:00:00,EL CALVARIO E3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,76001000.0,1,2018-11-18 12:00:00
2018-11-18 00:00:00,VALLE,CALI (CT),Domingo,04:20:00,LLERAS CAMARGO E20,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,76001000.0,1,2018-11-18 04:20:00
2018-11-18 00:00:00,VALLE,CALI (CT),Domingo,05:20:00,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,76001000.0,1,2018-11-18 05:20:00
2018-11-18 00:00:00,VALLE,CALI (CT),Domingo,22:45:00,SANTA ELENA E10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,76001000.0,1,2018-11-18 22:45:00
2018-11-18 00:00:00,VALLE,CALI (CT),Domingo,12:05:00,MARIANO RAMOS E16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1,2018-11-18 12:05:00
2018-11-18 00:00:00,VALLE,CALI (CT),Domingo,05:37:00,ANTONIO NARIÑO E16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,76001000.0,1,2018-11-18 05:37:00
2018-11-18 00:00:00,VALLE,CANDELARIA,Domingo,21:30:00,CALLEJON CONDULAR (23-1),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76130000.0,1,2018-11-18 21:30:00
2018-11-18 00:00:00,VALLE,GUACARÍ,Domingo,12:23:00,EL DORADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76318000.0,1,2018-11-18 12:23:00
2018-11-19 00:00:00,ANTIOQUIA,BELLO,Lunes,06:05:00,LA MADERA,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,PASAJERO BUS,PASAJERO BUS,56.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5088000.0,1,2018-11-19 06:05:00
2018-11-19 00:00:00,ANTIOQUIA,CAUCASIA,Lunes,13:00:00,ASOVIVIENDA,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,5154000.0,1,2018-11-19 13:00:00
2018-11-19 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Lunes,13:00:00,VEINTE DE JULIO C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,5001000.0,1,2018-11-19 13:00:00
2018-11-19 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Lunes,22:50:00,VILLA FLORA C-7,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,30.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,,SECUNDARIA,5001000.0,1,2018-11-19 22:50:00
2018-11-19 00:00:00,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,Lunes,11:30:00,LA CORDILLERA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,5647000.0,1,2018-11-19 11:30:00
2018-11-19 00:00:00,ANTIOQUIA,TURBO,Lunes,08:30:00,PESCADOR 1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5837000.0,1,2018-11-19 08:30:00
2018-11-19 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Lunes,16:30:00,LAS FLOREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,PRIMARIA,8001000.0,1,2018-11-19 16:30:00
2018-11-19 00:00:00,BOYACÁ,SÁCHICA,Lunes,06:53:00,VDA.ARRAYAN Y CANALES,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,PRIMARIA,15638000.0,1,2018-11-19 06:53:00
